source,property_name,property_type,segment,address,district_town,txn_date,price,area_sqm,area_sqft,price_psf,storey_range,tenure,flat_model,lat,lng
HDB,31 HOLLAND CL,5 ROOM,QUEENSTOWN,31 HOLLAND CL,QUEENSTOWN,2017-06-01,755000.0,118.0,1270.14,594.42,01 TO 03,55 years 11 months,Adjoined flat,1.30697526832762,103.797080329252
HDB,31 HOLLAND CL,5 ROOM,QUEENSTOWN,31 HOLLAND CL,QUEENSTOWN,2021-03-01,670000.0,118.0,1270.14,527.5,01 TO 03,52 years 02 months,Adjoined flat,1.30697526832762,103.797080329252
HDB,31 HOLLAND CL,5 ROOM,QUEENSTOWN,31 HOLLAND CL,QUEENSTOWN,2024-12-01,845000.0,118.0,1270.14,665.28,04 TO 06,48 years 07 months,Adjoined flat,1.30697526832762,103.797080329252
HDB,31 MARINE CRES,5 ROOM,MARINE PARADE,31 MARINE CRES,MARINE PARADE,2021-05-01,760000.0,153.0,1646.88,461.48,01 TO 03,53 years 01 month,Adjoined flat,1.30370556638513,103.911444787591
HDB,310 SHUNFU RD,5 ROOM,BISHAN,310 SHUNFU RD,BISHAN,2017-02-01,600000.0,121.0,1302.43,460.68,01 TO 03,66 years 10 months,Improved,1.35085167873462,103.838679123356
HDB,310 SHUNFU RD,5 ROOM,BISHAN,310 SHUNFU RD,BISHAN,2017-02-01,752500.0,121.0,1302.43,577.77,10 TO 12,66 years 10 months,Improved,1.35085167873462,103.838679123356
HDB,310 SHUNFU RD,5 ROOM,BISHAN,310 SHUNFU RD,BISHAN,2017-06-01,770000.0,121.0,1302.43,591.2,04 TO 06,66 years 06 months,Improved,1.35085167873462,103.838679123356
HDB,310 SHUNFU RD,5 ROOM,BISHAN,310 SHUNFU RD,BISHAN,2018-09-01,708000.0,121.0,1302.43,543.6,01 TO 03,65 years 03 months,Improved,1.35085167873462,103.838679123356
HDB,310 SHUNFU RD,5 ROOM,BISHAN,310 SHUNFU RD,BISHAN,2018-09-01,711000.0,121.0,1302.43,545.9,10 TO 12,65 years 03 months,Improved,1.35085167873462,103.838679123356
HDB,310 SHUNFU RD,5 ROOM,BISHAN,310 SHUNFU RD,BISHAN,2019-05-01,718000.0,125.0,1345.49,533.64,10 TO 12,64 years 08 months,Improved,1.35085167873462,103.838679123356
HDB,310 SHUNFU RD,5 ROOM,BISHAN,310 SHUNFU RD,BISHAN,2019-09-01,690000.0,121.0,1302.43,529.78,04 TO 06,64 years 04 months,Improved,1.35085167873462,103.838679123356
HDB,310 SHUNFU RD,5 ROOM,BISHAN,310 SHUNFU RD,BISHAN,2019-12-01,728888.0,121.0,1302.43,559.64,10 TO 12,64 years,Improved,1.35085167873462,103.838679123356
HDB,310 SHUNFU RD,5 ROOM,BISHAN,310 SHUNFU RD,BISHAN,2021-03-01,710000.0,121.0,1302.43,545.13,10 TO 12,62 years 09 months,Improved,1.35085167873462,103.838679123356
HDB,310 SHUNFU RD,5 ROOM,BISHAN,310 SHUNFU RD,BISHAN,2021-04-01,668000.0,121.0,1302.43,512.89,04 TO 06,62 years 09 months,Improved,1.35085167873462,103.838679123356
HDB,310 SHUNFU RD,5 ROOM,BISHAN,310 SHUNFU RD,BISHAN,2021-06-01,790000.0,125.0,1345.49,587.15,10 TO 12,62 years 07 months,Improved,1.35085167873462,103.838679123356
HDB,310 SHUNFU RD,5 ROOM,BISHAN,310 SHUNFU RD,BISHAN,2022-01-01,710000.0,121.0,1302.43,545.13,10 TO 12,61 years 11 months,Improved,1.35085167873462,103.838679123356
HDB,310 SHUNFU RD,5 ROOM,BISHAN,310 SHUNFU RD,BISHAN,2022-03-01,780000.0,121.0,1302.43,598.88,07 TO 09,61 years 10 months,Improved,1.35085167873462,103.838679123356
HDB,310 SHUNFU RD,5 ROOM,BISHAN,310 SHUNFU RD,BISHAN,2024-07-01,908000.0,121.0,1302.43,697.16,07 TO 09,59 years 06 months,Improved,1.35085167873462,103.838679123356
HDB,310 SHUNFU RD,5 ROOM,BISHAN,310 SHUNFU RD,BISHAN,2024-10-01,943000.0,121.0,1302.43,724.03,10 TO 12,59 years 03 months,Improved,1.35085167873462,103.838679123356
HDB,310 SHUNFU RD,5 ROOM,BISHAN,310 SHUNFU RD,BISHAN,2025-04-01,905000.0,121.0,1302.43,694.85,01 TO 03,58 years 09 months,Improved,1.35085167873462,103.838679123356
HDB,310 SHUNFU RD,5 ROOM,BISHAN,310 SHUNFU RD,BISHAN,2025-08-01,948000.0,121.0,1302.43,727.87,10 TO 12,58 years 05 months,Improved,1.35085167873462,103.838679123356
HDB,310 SHUNFU RD,5 ROOM,BISHAN,310 SHUNFU RD,BISHAN,2026-07-01,905000.0,121.0,1302.43,694.85,04 TO 06,57 years 06 months,Improved,1.35085167873462,103.838679123356
HDB,311 UBI AVE 1,5 ROOM,GEYLANG,311 UBI AVE 1,GEYLANG,2017-06-01,513000.0,122.0,1313.2,390.65,04 TO 06,67 years 05 months,Improved,1.32994110077368,103.903301445157
HDB,311 UBI AVE 1,5 ROOM,GEYLANG,311 UBI AVE 1,GEYLANG,2020-03-01,560000.0,122.0,1313.2,426.44,07 TO 09,64 years 08 months,Improved,1.32994110077368,103.903301445157
HDB,311 UBI AVE 1,5 ROOM,GEYLANG,311 UBI AVE 1,GEYLANG,2021-04-01,528000.0,122.0,1313.2,402.07,01 TO 03,63 years 08 months,Improved,1.32994110077368,103.903301445157
HDB,311 UBI AVE 1,5 ROOM,GEYLANG,311 UBI AVE 1,GEYLANG,2024-04-01,640000.0,122.0,1313.2,487.36,01 TO 03,60 years 09 months,Improved,1.32994110077368,103.903301445157
HDB,311 UBI AVE 1,5 ROOM,GEYLANG,311 UBI AVE 1,GEYLANG,2026-08-01,705000.0,122.0,1313.2,536.86,10 TO 12,58 years 04 months,Improved,1.32994110077368,103.903301445157
HDB,312 SHUNFU RD,5 ROOM,BISHAN,312 SHUNFU RD,BISHAN,2017-05-01,808000.0,121.0,1302.43,620.38,04 TO 06,67 years 01 month,Improved,1.35120461586182,103.838716846527
HDB,312 SHUNFU RD,5 ROOM,BISHAN,312 SHUNFU RD,BISHAN,2017-07-01,790000.0,121.0,1302.43,606.56,04 TO 06,66 years 11 months,Improved,1.35120461586182,103.838716846527
HDB,312 SHUNFU RD,5 ROOM,BISHAN,312 SHUNFU RD,BISHAN,2017-12-01,738000.0,121.0,1302.43,566.63,04 TO 06,66 years 06 months,Improved,1.35120461586182,103.838716846527
